origin_lat,origin_lng,destination_lat,destination_lng,price_normal_final,price_normal_raw,price_bike_final,price_bike_raw,timestamp,surge,distance,duration
35.776198,51.480519,35.64631,51.018637,3560000,3560000,4125000,4125000,1722419222,FALSE,60510.51811,4350.14
35.593418,51.308775,35.631899,51.278097,740000,740000,1125000,1125000,1722419472,TRUE,18535.7105,1773.219999
35.667266,51.160477,35.744199,51.662669,2990000,2990000,2435000,2435000,1722419536,FALSE,61462.56986,4274.862999
35.595232,51.443624,35.535805,51.199859,1320000,1460000,1205000,1205000,1722419645,FALSE,33586.43355,2021.947
35.81272,51.442263,35.616886,51.263199,2000000,2220000,2895000,2895000,1722419837,FALSE,44706.02483,3829.491
35.501214,51.199333,35.626239,51.260369,1190000,1190000,1175000,1175000,1722419881,TRUE,24951.58064,2155.609
35.583563,51.505639,35.700943,51.311,1810000,2010000,1725000,1725000,1722419944,FALSE,47946.61897,2876.026
35.712486,51.518844,35.676427,51.48056,690000,690000,625000,625000,1722420974,FALSE,11654.02921,1566.818
35.778526,51.403935,35.75085,51.696207,2800000,3110000,2525000,2525000,1722421043,FALSE,41378.45842,3766.058999
35.644879,51.149488,35.554743,51.619408,2420000,2420000,3175000,3175000,1722421182,FALSE,67547.16847,4089.616
35.654108,51.397764,35.670801,51.389736,690000,690000,475000,475000,1722421610,TRUE,3207.703875,352.743
35.596574,51.255475,35.783242,51.492001,2340000,2340000,2265000,2265000,1722421635,TRUE,46690.30542,3932.166
35.559997,51.449039,35.534499,51.459947,780000,860000,815000,815000,1722421698,FALSE,10914.03778,1494.281999
35.748721,51.341323,35.801436,51.346767,650000,720000,945000,945000,1722421941,FALSE,12442.723,1864.702
35.601484,51.016647,35.607544,51.049992,440000,440000,585000,585000,1722422002,FALSE,4359.060909,490.081
35.57335,51.585674,35.540813,51.202105,1290000,1290000,2145000,2145000,1722427954,FALSE,44809.38471,3032.362999
35.635778,51.178384,35.690227,51.560788,1780000,1780000,2485000,2485000,1722428076,FALSE,,
35.553817,51.658457,35.741276,51.074461,3460000,3460000,,,1722428138,FALSE,73985.19488,4475.88
35.59939,51.419658,35.647058,51.648067,1500000,1660000,1485000,1485000,1722428442,FALSE,,
35.724241,51.208142,35.636609,51.370207,930000,1030000,1175000,1175000,1722447434,FALSE,26974.59377,1782.645
35.589641,51.412192,35.583867,51.003913,1680000,1680000,2095000,2095000,1722447496,FALSE,53558.54749,3418.696999
35.943578,51.542929,35.513181,51.664819,3600000,3600000,,,1722447619,FALSE,75233.48163,6253.271
35.521048,51.210571,35.610424,51.100503,1020000,1020000,1065000,1065000,1722447682,FALSE,21848.32694,2026.771999
35.859771,51.003617,35.588971,51.57549,2940000,2940000,2365000,2365000,1722447760,FALSE,,
35.745755,51.366223,35.661575,51.163894,1350000,1490000,1495000,1495000,1722447761,FALSE,27039.04629,2761.688
35.538265,51.410723,35.508496,51.213241,800000,800000,1275000,1275000,1722455719,FALSE,25872.25027,1812.445
35.662629,51.456999,35.673785,51.086808,1510000,1510000,2015000,2015000,1722455768,FALSE,48524.22686,2788.137
35.543628,51.024183,35.741096,51.081629,1490000,1490000,2185000,2185000,1722455770,FALSE,43020.31903,3316.278
35.728974,51.44278,35.567505,51.407374,1260000,1260000,1275000,1275000,1722455775,FALSE,28259.91127,2000.089
35.765202,51.217337,35.672071,51.033659,1450000,1450000,1365000,1365000,1722455778,FALSE,27924.04043,1957.360999
35.682245,51.436459,35.618027,51.096699,2080000,2080000,1915000,1915000,1722455781,FALSE,52714.66492,3075.022999
35.642585,51.238633,35.802768,51.432349,1370000,1370000,1805000,1805000,1722455820,FALSE,38981.73165,3064.201999
35.703982,51.010087,35.725395,51.589091,2290000,2290000,1705000,1705000,1722455829,FALSE,67802.72254,3675.904999
35.652537,51.462052,35.62017,51.575102,950000,950000,985000,985000,1722456005,FALSE,,
35.560415,51.417044,35.659377,51.021,1610000,1610000,2135000,2135000,1722456430,FALSE,54221.96002,3398.543999
35.874154,51.029451,35.78247,51.003426,1610000,1610000,,,1722456615,FALSE,15730.2515,1418.219
35.901172,51.504132,35.666419,51.385728,2750000,2750000,,,1722456858,FALSE,51768.87,3760.835999
35.699183,51.411324,35.520545,51.028833,2580000,2580000,2825000,2825000,1722456921,FALSE,52092.31916,2895.932
35.593306,51.633196,35.669439,51.36134,2240000,2240000,,,1722457165,FALSE,,
35.729209,51.209113,35.634002,51.319521,1070000,1070000,1055000,1055000,1722457772,FALSE,25233.04827,1365.489999
35.78454,51.514544,35.502796,51.309591,1670000,1670000,1505000,1505000,1722457954,FALSE,49064.35451,2744.5
35.740336,51.57991,35.868062,51.059541,2820000,2820000,3245000,3245000,1722504554,FALSE,71670.20501,4808.301
35.63097,51.558005,35.921317,51.498826,2410000,2410000,,,1722504616,FALSE,,
35.603686,51.167868,35.6714,51.331636,1110000,1110000,1175000,1175000,1722504737,FALSE,24255.23707,1919.114999
35.516377,51.535211,35.764504,51.265377,1840000,1840000,2705000,2705000,1722504980,FALSE,50100.29693,3490.06
35.709506,51.342449,35.82043,51.558934,2520000,2520000,2965000,2965000,1722505163,FALSE,34753.993,3510.385
35.734362,51.542291,35.800132,51.42887,1520000,1520000,1335000,1335000,1722505346,FALSE,21284.15062,2273.889
35.682031,51.148364,35.562108,51.666115,2210000,2210000,1945000,1945000,1722505528,FALSE,64341.46824,5168.255
35.648672,51.44293,35.706056,51.50313,1070000,1070000,745000,745000,1722505697,FALSE,13760.29403,1204.132
35.552965,51.551989,35.775922,51.388597,1720000,1720000,2265000,2265000,1722506061,FALSE,40404.80555,3397.248999
35.522703,51.465105,35.508509,51.4072,370000,370000,565000,565000,1722506257,FALSE,8325.129403,730.352
35.511021,51.653377,35.507417,51.332705,1470000,1470000,1945000,1945000,1722506318,TRUE,37796.41769,2634.942
35.717017,51.561028,35.742135,51.524242,560000,560000,725000,725000,1722506380,FALSE,12679.48134,1075.26
35.523817,51.60938,35.771611,51.197071,2280000,2280000,3075000,3075000,1722506441,FALSE,66437.82963,4328.432
35.633753,51.530637,35.552608,51.152286,1580000,1580000,1685000,1685000,1722506563,FALSE,47131.79662,3728.906
35.791393,51.44996,35.544202,51.491136,2740000,2740000,1965000,1965000,1722506608,TRUE,36266.17355,3172.513
35.762845,51.017071,35.678925,51.214885,1310000,1310000,1595000,1595000,1722506686,FALSE,33680.39723,2100.852
35.724904,51.333234,35.51931,51.310765,1850000,1850000,2165000,2165000,1722506730,FALSE,29725.51937,2512.632
35.681046,51.398674,35.923784,51.545187,4130000,4130000,,,1722506747,TRUE,49547.03823,5255.265999
35.901325,51.529212,35.664801,51.602419,2420000,2420000,,,1722506792,FALSE,42995.80221,3245.452999
35.699257,51.226955,35.755345,51.169812,880000,880000,1025000,1025000,1722506870,FALSE,17104.57204,1407.435
35.684755,51.646995,35.528074,51.344061,1590000,1590000,2065000,2065000,1722506992,FALSE,,
35.794478,51.510431,35.806798,51.438735,820000,820000,515000,515000,1722507157,FALSE,9993.847397,1280.685
35.701475,51.566605,35.742293,51.028466,2470000,2470000,2685000,2685000,1722507174,FALSE,74962.47285,5111.957
35.607313,51.439772,35.585365,51.358081,870000,870000,1105000,1105000,1722507237,FALSE,14070.60765,1148.968
35.801293,51.495732,35.613535,51.540828,2200000,2200000,1615000,1615000,1722507359,FALSE,31019.93623,3588.25
35.529282,51.220871,35.617081,51.301642,810000,810000,1435000,1435000,1722507401,FALSE,18610.27075,1432.01
35.52487,51.204498,35.754296,51.309247,1720000,1720000,2855000,2855000,1722507543,FALSE,40437.31439,2933.416
35.690329,51.267476,35.620502,51.2721,590000,590000,1055000,1055000,1722507667,FALSE,16275.52643,1184.847
35.775313,51.504704,35.698058,51.176621,3180000,3180000,2875000,2875000,1722507705,TRUE,41683.09167,3827.941
35.602759,51.237797,35.54214,51.02185,1270000,1270000,2015000,2015000,1722507789,FALSE,44192.89585,3064.567999
35.609185,51.06988,35.767275,51.263978,1440000,1440000,1605000,1605000,1722508033,FALSE,34650.42548,2634.098
35.916293,51.53359,35.651137,51.368708,3180000,3180000,,,1722508070,FALSE,58078.71457,4420.781
35.944779,51.532788,35.544356,51.664978,3970000,3970000,,,1722508132,FALSE,68954.988,5470.385
35.67044,51.476139,35.723134,51.384664,1150000,1150000,1745000,1745000,1722508155,FALSE,16627.92564,2069.789
35.774534,51.0017,35.901008,51.531336,3430000,3430000,4035000,4035000,1722508277,FALSE,80150.42916,5781.07
35.898196,51.550264,35.509364,51.48334,3990000,3990000,,,1722508340,FALSE,73243.95343,5902.952999
35.612357,51.458677,35.643557,51.394596,800000,800000,1005000,1005000,1722508497,FALSE,11691.48461,985.558
35.578208,51.471516,35.623153,51.16736,1920000,1920000,2615000,2615000,1722508525,FALSE,44761.41957,3683.287
35.642669,51.564198,35.734385,51.18586,1610000,1610000,2015000,2015000,1722508651,FALSE,,
35.517682,51.53069,35.500822,51.410908,730000,730000,945000,945000,1722508679,FALSE,15442.79635,1493.494
35.765919,51.220413,35.550661,51.1212,1500000,1500000,1575000,1575000,1722508740,FALSE,40495.81358,2113.628
35.656421,51.038878,35.728774,51.460304,1810000,1810000,1725000,1725000,1722508773,FALSE,53346.63118,3713.995
35.657607,51.030284,35.581568,51.430491,1480000,1480000,1625000,1625000,1722508862,FALSE,48990.0873,2958.005999
35.613839,51.366958,35.921244,51.520758,4300000,4300000,,,1722508985,FALSE,60948.03799,4998.131
35.607966,51.378944,35.508581,51.223348,1020000,1020000,2245000,2245000,1722509078,TRUE,26233.72398,1636.927
35.641099,51.342157,35.832023,51.458412,1900000,1900000,1895000,1895000,1722509228,FALSE,32349.58939,4213.660999
35.737258,51.311,35.651123,51.121089,1330000,1330000,2445000,2445000,1722509260,FALSE,27834.06242,2118.279
35.526288,51.402525,35.536747,51.49673,820000,820000,835000,835000,1722509411,TRUE,14123.47142,998.14
35.623099,51.070912,35.774086,51.315847,1590000,1590000,1505000,1505000,1722509594,FALSE,41062.77871,2923.27
35.562995,51.450489,35.702607,51.337265,1590000,1590000,2705000,2705000,1722509656,FALSE,44483.73943,2779.009
35.677307,51.21097,35.716803,51.527447,1830000,1830000,4285000,4285000,1722509718,FALSE,45599.46051,3088.241999
35.757582,51.145692,35.93405,51.024478,1580000,1580000,1615000,1615000,1722509901,FALSE,42866.04492,3004.61
35.60404,51.251038,35.761483,51.18184,1190000,1190000,1615000,1615000,1722509935,FALSE,31197.39556,2910.978
35.541856,51.055393,35.87972,51.507189,3550000,3550000,5335000,5335000,1722509962,FALSE,97123.13407,6913.231
35.813107,51.413589,35.736945,51.258852,1700000,1700000,1345000,1345000,1722510057,FALSE,22680.02289,2355.687999
35.805175,51.02145,35.660699,51.178042,1400000,1400000,1395000,1395000,1722510146,FALSE,30695.39349,1934.703999
35.725468,51.030491,35.784789,51.551635,2970000,2970000,2695000,2695000,1722510300,FALSE,66260.08219,4717.832
35.724213,51.241561,35.743863,51.026003,1650000,1650000,1755000,1755000,1722510511,FALSE,29900.37291,1795.457
35.608134,51.443234,35.751884,51.290599,1730000,1730000,2395000,2395000,1722510572,FALSE,38145.94568,2177.038
35.623372,51.603681,35.644388,51.181819,1690000,1690000,2175000,2175000,1722510666,FALSE,,
35.577383,51.146284,35.532369,51.283389,1380000,1380000,1365000,1365000,1722510755,FALSE,26385.28559,2900.409
35.694278,51.528927,35.535794,51.045287,2310000,2310000,2755000,2755000,1722510877,FALSE,66924.89353,4452.455
35.669109,51.104033,35.908528,51.555973,3830000,3830000,2985000,2985000,1722510939,FALSE,79243.15575,6159.943999
35.665047,51.006067,35.767944,51.341111,1820000,1820000,1495000,1495000,1722511279,FALSE,43414.1805,2509.394
35.56932,51.068022,35.549762,51.020738,680000,680000,1065000,1065000,1722511487,FALSE,9798.12306,1163
35.514385,51.326845,35.63384,51.11576,1440000,1440000,2095000,2095000,1722511548,FALSE,42326.75939,2984.511
35.646344,51.070961,35.691721,51.564695,2820000,2820000,2605000,2605000,1722511671,FALSE,70626.54117,5009.502
35.560006,51.486313,35.615881,51.479658,520000,520000,675000,675000,1722511734,FALSE,9696.252544,788.338
35.550974,51.631939,35.839757,51.018609,2180000,2180000,3545000,3545000,1722511767,FALSE,79656.30366,4595.881999
35.587953,51.512884,35.737329,51.154566,1490000,1490000,3055000,3055000,1722511890,FALSE,44721.73312,2837.714999
35.706092,51.002562,35.759363,51.578148,2300000,2300000,2805000,2805000,1722511917,FALSE,68083.72085,4375.702
35.606029,51.65019,35.715039,51.462527,2910000,2910000,,,1722512012,FALSE,,
35.726017,51.307009,35.583641,51.289829,1200000,1200000,2125000,2125000,1722512161,FALSE,32370.3073,1978.717
35.802571,51.4943,35.733008,51.551753,920000,920000,925000,925000,1722512223,FALSE,15296.35609,1196.601999
35.608899,51.317427,35.51315,51.638516,1330000,1330000,3445000,3445000,1722512255,TRUE,36064.44005,1968.168999
35.517673,51.598897,35.516691,51.629599,710000,710000,1255000,1255000,1722512377,FALSE,5184.113253,817.885999
35.725216,51.673015,35.759819,51.12445,2060000,2060000,2925000,2925000,1722512439,FALSE,64247.6397,4025.754999
35.604342,51.470873,35.8207,51.48545,1380000,1380000,1525000,1525000,1722512649,FALSE,29087.06549,2394.068
35.597971,51.47917,35.65008,51.316112,1150000,1150000,1875000,1875000,1722512683,FALSE,25290.53125,2349.170999
35.681577,51.585533,35.719219,51.231014,1490000,1490000,1865000,1865000,1722512832,FALSE,46251.31249,4196.651
35.659115,51.395201,35.729017,51.011102,3320000,3320000,2635000,2635000,1722512987,FALSE,48096.48331,3643.452999
35.589941,51.31382,35.509832,51.53265,1610000,1610000,3205000,3205000,1722513076,TRUE,33087.06775,2772.409
35.610842,51.22666,35.541135,51.398209,770000,770000,1475000,1475000,1722513138,FALSE,29961.09389,1716.033
35.521651,51.642991,35.634502,51.609919,1920000,1920000,2215000,2215000,1722513260,FALSE,,
35.754876,51.139145,35.606852,51.551402,2420000,2420000,2165000,2165000,1722513321,FALSE,53280.30959,3552.263
35.555992,51.392499,35.7176,51.307917,1270000,1270000,1535000,1535000,1722513353,FALSE,26281.5297,2188.874
35.679918,51.253719,35.579742,51.602313,1710000,1710000,,,1722513383,FALSE,44956.41122,2380.369
35.7991,51.418798,35.674038,51.447674,1220000,1220000,1445000,1445000,1722513414,FALSE,20688.60671,2313.059999
35.520289,51.673369,35.512148,51.144668,2170000,2170000,2775000,2775000,1722513476,TRUE,59445.23276,3941.941
35.708962,51.297801,35.799085,51.474495,1250000,1250000,2175000,2175000,1722513719,FALSE,26272.42028,2423.034
35.783638,51.296237,35.718134,51.288355,540000,540000,865000,865000,1722513748,FALSE,10126.01229,732.431999
35.755706,51.637815,35.772666,51.501193,770000,770000,945000,945000,1722513870,FALSE,20401.46826,2002.533999
35.682719,51.464593,35.621995,51.004701,3550000,3550000,5105000,5105000,1722513992,FALSE,66051.89473,4032.126999
35.714245,51.646349,35.600073,51.231836,1700000,1700000,2305000,2305000,1722514115,FALSE,57681.28319,3531.605999
35.804878,51.358704,35.694865,51.235109,1440000,1440000,2125000,2125000,1722514282,FALSE,26987.26164,3274.951999
35.673174,51.082007,35.684173,51.319702,1310000,1310000,1035000,1035000,1722514421,FALSE,31090.65735,2101.394
35.790909,51.399926,35.681684,51.512528,2280000,2280000,2035000,2035000,1722514525,FALSE,31302.43785,2263.946
35.635928,51.31339,35.615007,51.430832,1320000,1320000,1405000,1405000,1722514544,FALSE,17857.34054,1261.363
35.655449,51.227249,35.793346,51.372545,1050000,1050000,2775000,2775000,1722514648,FALSE,31159.76301,2221.383
35.697137,51.479217,35.504435,51.309575,2160000,2160000,1925000,1925000,1722514666,FALSE,38296.56794,2535.611
35.674443,51.450771,35.566434,51.017186,3730000,3730000,5135000,5135000,1722514710,FALSE,61656.85953,3771.850999
35.682439,51.280755,35.68165,51.244979,970000,970000,795000,795000,1722514728,TRUE,5036.063345,451.61
35.75643,51.488828,35.635493,51.288527,1410000,1410000,2435000,2435000,1722514850,FALSE,42362.18878,2563.036
35.664658,51.089153,35.679955,51.577003,3170000,3170000,1935000,1935000,1722514953,FALSE,68820.43365,4816.89
35.751258,51.069753,35.705148,51.387893,1740000,1740000,1665000,1665000,1722515094,FALSE,32373.38488,2161.450999
35.726335,51.198693,35.710136,51.484548,1560000,1560000,1905000,1905000,1722515156,FALSE,41970.00288,2615.908999
35.641542,51.200501,35.560176,51.643174,2410000,2410000,,,1722515218,TRUE,56178.44741,3907.976999
35.725385,51.329235,35.862446,51.048095,1990000,1990000,3115000,3115000,1722515280,FALSE,41291.90772,3357.824
35.623695,51.564874,35.673861,51.367059,1300000,1300000,1305000,1305000,1722515379,FALSE,,
35.568251,51.197844,35.524751,51.38483,1510000,1510000,3915000,3915000,1722515402,TRUE,30659.2953,1936.439999
35.80569,51.339862,35.684711,51.467869,1430000,1430000,1415000,1415000,1722515585,FALSE,32004.79995,2778.881
35.638612,51.394696,35.541227,51.504106,1460000,1460000,1685000,1685000,1722515708,FALSE,24081.75185,1663.005999
35.755099,51.255434,35.730958,51.235962,590000,590000,905000,905000,1722515744,FALSE,5429.77361,781.126
35.699213,51.121356,35.577843,51.112623,1320000,1320000,1205000,1205000,1722515770,FALSE,27043.4113,2262.125999
35.774779,51.381798,35.588042,51.216839,1800000,1800000,2795000,2795000,1722515892,FALSE,41351.93135,2580.401
35.926061,51.048305,35.581646,51.055941,1950000,1950000,,,1722515927,FALSE,47598.59722,3933.789999
35.519418,51.444782,35.715365,51.00342,1900000,1900000,2795000,2795000,1722590199,FALSE,60573.83417,3866.319
35.706427,51.430447,35.668062,51.544235,1230000,1230000,1085000,1085000,1722590380,FALSE,14681.82447,1511.02
35.565397,51.551335,35.685057,51.38801,1590000,1590000,1615000,1615000,1722590381,TRUE,29223.93308,2117.366
35.682015,51.17816,35.728798,51.071362,860000,860000,1195000,1195000,1722590441,FALSE,29314.48117,2497.354
35.620934,51.480135,35.563483,51.57254,770000,770000,665000,665000,1722590502,FALSE,14302.53871,1048.317
35.543583,51.552573,35.705489,51.644399,1170000,1170000,1755000,1755000,1722590624,FALSE,36629.6543,3254.093999
35.570507,51.165227,35.936092,51.543875,3420000,3420000,,,1722590624,FALSE,84812.49647,7589.869
35.62637,51.499641,35.759537,51.575725,980000,980000,1045000,1045000,1722590746,FALSE,23653.2242,1749.391999
35.620984,51.403539,35.536436,51.059689,1600000,1600000,1755000,1755000,1722590867,FALSE,43219.7362,2691.641
35.648452,51.473469,35.507885,51.215594,1380000,1380000,1355000,1355000,1722590929,FALSE,38434.37212,2185.690999
35.8035,51.391455,35.802309,51.026285,2210000,2210000,2385000,2385000,1722590989,FALSE,42296.38037,2164.203
35.745567,51.481987,35.512592,51.104641,2120000,2120000,3725000,3725000,1722591050,FALSE,55996.36938,3295.483
35.737162,51.052025,35.624337,51.075697,790000,790000,1055000,1055000,1722591111,FALSE,18090.39037,1660.742
35.789999,51.320448,35.804614,51.428848,1650000,1650000,1205000,1205000,1722591469,FALSE,20913.37728,1828.575999
35.77488,51.42805,35.714491,51.358837,920000,920000,1565000,1565000,1722591522,FALSE,18425.11786,1059.871999
35.599682,51.284798,35.75903,51.023762,1570000,1570000,2345000,2345000,1722591587,FALSE,45648.5181,3155.822
35.647525,51.260523,35.54144,51.353032,600000,600000,1095000,1095000,1722591590,FALSE,20261.1598,921.295
35.76687,51.287438,35.668673,51.237198,990000,990000,1635000,1635000,1722591646,FALSE,26123.28809,1420.630999
35.564976,51.232911,35.648676,51.637229,2130000,2130000,2135000,2135000,1722591649,FALSE,,
35.732141,51.301055,35.709681,51.042942,1460000,1460000,2145000,2145000,1722591704,FALSE,35066.4513,1747.299
35.645373,51.042048,35.689963,51.429933,1410000,1410000,1405000,1405000,1722591709,FALSE,45516.93274,3754.624
35.780099,51.345478,35.724927,51.331692,660000,660000,1005000,1005000,1722591764,FALSE,10660.2879,911.858999
35.631733,51.456911,35.540722,51.142672,1350000,1350000,1415000,1415000,1722591768,FALSE,40836.37423,2353.996
35.702443,51.076994,35.542035,51.556088,1780000,1780000,2025000,2025000,1722591833,FALSE,69812.49964,3541.692
35.602564,51.205221,35.772124,51.257846,1820000,1820000,1755000,1755000,1722591886,TRUE,53270.67347,3049.832
35.708083,51.371848,35.737457,51.039105,1960000,1960000,2245000,2245000,1722591889,FALSE,38196.78606,2241.298
35.683199,51.262271,35.851735,51.591791,2360000,2360000,,,1722591891,FALSE,,
35.571332,51.265558,35.578944,51.094258,1330000,1330000,1395000,1395000,1722591892,TRUE,25245.27418,1838.214
35.565321,51.12377,35.517893,51.158337,790000,790000,545000,545000,1722591947,FALSE,12820.93533,1086.138
35.711442,51.277967,35.796506,51.567853,1500000,1500000,1765000,1765000,1722591951,FALSE,38502.58362,2717.122
35.526203,51.413371,35.749082,51.676537,1610000,1610000,2195000,2195000,1722591952,FALSE,48456.29346,2978.710999
35.513167,51.483203,35.630136,51.444194,590000,590000,915000,915000,1722592012,FALSE,15958.93129,1332.003999
35.7187,51.435269,35.717386,51.153536,2040000,2040000,2225000,2225000,1722592077,FALSE,33161.67935,1934.43
35.625797,51.058709,35.540325,51.663123,2730000,2730000,2185000,2185000,1722592135,FALSE,72191.20719,4101.85
35.614638,51.606132,35.867317,51.015883,2560000,2560000,2965000,2965000,1722592189,FALSE,,
35.745316,51.350312,35.74177,51.218779,610000,610000,1325000,1325000,1722592199,FALSE,16725.16843,882.664999
35.754844,51.268518,35.716396,51.15618,860000,860000,1245000,1245000,1722592245,FALSE,19016.06146,2487.491999
35.653921,51.001812,35.586021,51.620718,2850000,2850000,2365000,2365000,1722592250,FALSE,78645.16435,4601.837999
35.798429,51.45437,35.711095,51.127101,1670000,1670000,2535000,2535000,1722592258,FALSE,40437.26101,2526.065
35.674767,51.332979,35.637406,51.431713,760000,760000,835000,835000,1722592306,FALSE,17826.77412,1378.715
35.524929,51.537193,35.744221,51.463071,1370000,1370000,1795000,1795000,1722592311,FALSE,32814.13082,2565.353
35.758117,51.023633,35.760157,51.423006,1880000,1880000,2175000,2175000,1722592312,FALSE,51269.69867,3160.234
35.828132,51.448162,35.585989,51.344694,1350000,1350000,1625000,1625000,1722592437,FALSE,40218.52565,4613.145
35.80178,51.44133,35.605044,51.241756,1510000,1510000,2615000,2615000,1722592489,FALSE,41462.40693,2619.345
35.745125,51.222915,35.643659,51.257608,500000,500000,1315000,1315000,1722592494,FALSE,19316.96922,1153.167
35.799291,51.447772,35.667114,51.579842,1800000,1800000,2055000,2055000,1722592495,FALSE,,
35.776545,51.50555,35.716395,51.150188,2140000,2140000,2685000,2685000,1722592499,FALSE,41737.25013,2720.331
35.831475,51.518356,35.745873,51.064833,2070000,2070000,2355000,2355000,1722592501,FALSE,56025.31769,4712.089999
35.511338,51.425509,35.786779,51.022834,1640000,1640000,2505000,2505000,1722592550,FALSE,55145.33514,3164.701
35.763317,51.170694,35.593075,51.173159,1240000,1240000,1535000,1535000,1722592565,FALSE,33559.16219,1784.572
35.644682,51.046162,35.753646,51.555701,2050000,2050000,1925000,1925000,1722592564,FALSE,58407.59915,3874.394999
35.618481,51.416644,35.739167,51.263822,1240000,1240000,1185000,1185000,1722592627,FALSE,31917.88735,1594.414
35.70084,51.599009,35.683342,51.350297,1320000,1320000,1525000,1525000,1722592677,FALSE,37425.43981,2530.970999
35.704383,51.387997,35.811947,51.359987,1120000,1120000,1285000,1285000,1722592737,FALSE,17741.28598,2052.423
35.653141,51.597561,35.756965,51.530734,750000,750000,845000,845000,1722592745,FALSE,17514.91603,1786.454
35.53916,51.07532,35.511999,51.241703,790000,790000,955000,955000,1722592988,FALSE,24950.17077,2175.332
35.509611,51.450175,35.92382,51.50179,2330000,2330000,,,1722593232,FALSE,65550.751,6025.486999
35.74978,51.107526,35.751309,51.270252,1800000,1800000,1175000,1175000,1722593492,FALSE,28112.58503,1639.984999
35.68626,51.595704,35.582243,51.412296,1310000,1310000,1505000,1505000,1722593547,FALSE,36897.96801,2584.107
35.569812,51.371718,35.795522,51.370971,1240000,1240000,1715000,1715000,1722593554,FALSE,30324.88175,2638.662
35.604366,51.270469,35.513311,51.062256,1350000,1350000,1515000,1515000,1722593719,TRUE,30224.3603,1678.913999
35.792132,51.442354,35.626271,51.458652,1320000,1320000,1765000,1765000,1722593730,FALSE,30354.83986,1848.65
35.529475,51.291439,35.757913,51.50473,1550000,1550000,2175000,2175000,1722593792,FALSE,47573.57944,3274.231
35.906345,51.540512,35.522779,51.092575,3530000,3530000,,,1722593797,FALSE,94017.90132,5369.373
35.61872,51.1649,35.719752,51.570787,2440000,2440000,1515000,1515000,1722593841,FALSE,57196.52324,3738.811
35.753414,51.402265,35.598919,51.526039,2050000,2050000,2855000,2855000,1722593855,FALSE,32439.76068,2206.548999
35.82044,51.401469,35.814994,51.507829,970000,970000,1525000,1525000,1722593917,FALSE,20987.62084,2119.379
35.528339,51.171656,35.917893,51.542911,3710000,3710000,,,1722593964,TRUE,82383.13444,5417.212
35.524421,51.590836,35.638023,51.428175,1370000,1370000,1495000,1495000,1722594025,FALSE,28515.14193,1707.057999
35.815038,51.490118,35.76845,51.562419,1010000,1010000,1105000,1105000,1722594043,FALSE,15937.33669,1015.802
35.593004,51.112266,35.72518,51.145362,1970000,1970000,975000,975000,1722594102,FALSE,36738.39259,2265.846999
35.566551,51.574068,35.729335,51.223655,1490000,1490000,2205000,2205000,1722594106,FALSE,48955.93987,2397.098
35.7584,51.388005,35.524175,51.342061,1690000,1690000,2865000,2865000,1722594165,FALSE,35354.57264,2111.125999
35.713528,51.193976,35.706918,51.643164,2080000,2080000,1835000,1835000,1722594169,FALSE,47118.61804,3753.199
35.590225,51.672831,35.547107,51.027206,4520000,4520000,,,1722594358,FALSE,97339.09625,6317.369
35.717535,51.481223,35.554667,51.691088,2960000,2960000,,,1722594483,FALSE,,
35.767154,51.492734,35.630408,51.530011,1180000,1180000,2165000,2165000,1722594484,FALSE,24580.23239,2200.417999
35.828676,51.431715,35.502457,51.639064,1750000,1750000,3305000,3305000,1722594670,FALSE,52240.57143,4095.417
35.750304,51.172947,35.557961,51.174152,1070000,1070000,1375000,1375000,1722594837,FALSE,34688.74289,1763.57
35.736235,51.473986,35.602264,51.300025,1570000,1570000,2115000,2115000,1722594962,FALSE,32470.01642,1907.277
35.58401,51.692698,35.534361,51.11044,3180000,3180000,,,1722595150,FALSE,77503.16967,4576.071
35.530885,51.505303,35.520203,51.497479,670000,670000,815000,815000,1722596147,FALSE,13050.94151,1585.531
35.539623,51.195832,35.538465,51.209075,320000,320000,355000,355000,1722596585,TRUE,3182.164525,386.547
35.551061,51.463311,35.552552,51.565711,550000,550000,705000,705000,1722607854,FALSE,15421.50924,955.801
35.853609,51.593917,35.632534,51.147823,3690000,3690000,,,1722608097,FALSE,,
35.62452,51.376918,35.81142,51.455573,1100000,1100000,1295000,1295000,1722608440,FALSE,28069.27266,2291.763
35.720853,51.536016,35.708225,51.179523,2810000,2810000,1935000,1935000,1722609091,FALSE,42724.92188,3492.255
35.9482,51.01974,35.621323,51.280678,1960000,1960000,2015000,2015000,1722609104,FALSE,62734.26676,4923.947
35.734177,51.628443,35.794956,51.486227,1520000,1520000,1615000,1615000,1722609151,FALSE,39513.32597,2758.513999
35.603994,51.501748,35.782557,51.562686,1200000,1200000,1455000,1455000,1722609592,FALSE,30735.16487,2476.903999
35.765119,51.257847,35.614699,51.424502,1230000,1230000,1555000,1555000,1722609785,FALSE,38802.09563,2380.236999
35.65192,51.134367,35.503682,51.230517,1620000,1620000,1595000,1595000,1722610232,FALSE,34124.2221,2384.411
35.586551,51.273137,35.567026,51.611952,2410000,2410000,,,1722610428,TRUE,53409.86881,3664.244999
35.632746,51.038403,35.746479,51.596012,2460000,2460000,1785000,1785000,1722610558,FALSE,66445.79312,4549.686999
